date,home_team,away_team,home_score,away_score,neutral,result,home_hist_pts,home_rank_pos,away_hist_pts,away_rank_pos,result_binary,home_perf_pts,away_perf_pts,home_form,away_form,home_gf_avg,away_gf_avg,home_ga_avg,away_ga_avg,dif_points,dif_form,dif_ranking_pos,dif_gf,dif_ga
1898-04-02,Scotland,England,1,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,2.6666666666666665,2.0,3.1666666666666665,3.0,1.1666666666666667,1.0,0.0,0.6666666666666665,0.0,0.16666666666666652,0.16666666666666674
1899-02-18,England,Northern Ireland,13,2,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.5,1.0,3.3333333333333335,1.3333333333333333,0.8333333333333334,3.3333333333333335,0.0,1.5,0.0,2.0,-2.5
1899-03-04,Northern Ireland,Wales,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,0.0,1.6666666666666667,1.1666666666666667,4.5,3.1666666666666665,0.0,1.0,0.0,0.5,1.3333333333333335
1899-03-18,Wales,Scotland,0,6,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.0,2.1666666666666665,0.6666666666666666,3.0,2.6666666666666665,1.5,0.0,-2.1666666666666665,0.0,-2.3333333333333335,1.1666666666666665
1899-03-20,England,Wales,4,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.5,0.0,4.5,0.5714285714285714,1.1666666666666667,3.142857142857143,0.0,2.5,0.0,3.928571428571429,-1.976190476190476
1899-03-25,Scotland,Northern Ireland,9,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.5,1.0,3.6666666666666665,1.1666666666666667,1.1666666666666667,4.0,0.0,1.5,0.0,2.5,-2.833333333333333
1899-04-08,England,Scotland,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,3.0,2.4,5.2,4.8,1.0,1.2,0.0,0.6000000000000001,0.0,0.40000000000000036,-0.19999999999999996
1900-02-03,Scotland,Wales,5,2,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0,0.0,4.166666666666667,0.3333333333333333,1.3333333333333333,3.3333333333333335,0.0,2.0,0.0,3.8333333333333335,-2.0
1900-02-24,Wales,Northern Ireland,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.0,0.6,0.6666666666666666,1.2,4.0,5.6,0.0,-0.6,0.0,-0.5333333333333333,-1.5999999999999996
1900-03-03,Northern Ireland,Scotland,0,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.5,2.142857142857143,1.0,4.285714285714286,5.0,1.4285714285714286,0.0,-1.6428571428571428,0.0,-3.2857142857142856,3.571428571428571
1900-03-17,Northern Ireland,England,0,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.5,3.0,0.6666666666666666,5.0,5.0,0.8,0.0,-2.5,0.0,-4.333333333333333,4.2
1900-03-26,Wales,England,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,0.5,3.0,0.6666666666666666,4.5,3.1666666666666665,0.6666666666666666,0.0,-2.5,0.0,-3.8333333333333335,2.5
1900-04-07,Scotland,England,4,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.4,2.6,4.8,4.4,1.0,0.8,0.0,-0.20000000000000018,0.0,0.39999999999999947,0.19999999999999996
1901-02-23,Scotland,Northern Ireland,11,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.5,0.6,4.666666666666667,0.4,1.0,3.2,0.0,1.9,0.0,4.266666666666667,-2.2
1901-03-02,Wales,Scotland,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,0.5,2.5714285714285716,0.8333333333333334,5.571428571428571,2.8333333333333335,0.8571428571428571,0.0,-2.0714285714285716,0.0,-4.738095238095238,1.9761904761904763
1901-03-09,England,Northern Ireland,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0,0.0,2.0,0.2,1.2,5.4,0.0,2.0,0.0,1.8,-4.2
1901-03-18,England,Wales,6,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.1666666666666665,0.5,2.1666666666666665,1.0,1.0,2.8333333333333335,0.0,1.6666666666666665,0.0,1.1666666666666665,-1.8333333333333335
1901-03-23,Northern Ireland,Wales,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.0,0.6,0.16666666666666666,1.2,5.0,2.6,0.0,-0.6,0.0,-1.0333333333333332,2.4
1901-03-30,England,Scotland,2,2,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,2.1666666666666665,2.1666666666666665,2.5,4.166666666666667,1.0,1.0,0.0,0.0,0.0,-1.666666666666667,0.0
1902-02-22,Wales,Northern Ireland,0,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.2,0.0,1.0,0.0,1.6,3.6666666666666665,0.0,1.2,0.0,1.0,-2.0666666666666664
1902-03-01,Northern Ireland,Scotland,1,5,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.5,2.2,0.5,4.2,3.3333333333333335,0.8,0.0,-1.7000000000000002,0.0,-3.7,2.533333333333333
1902-03-03,Wales,England,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,0.6,1.6666666666666667,0.6,2.5,2.2,1.1666666666666667,0.0,-1.0666666666666669,0.0,-1.9,1.0333333333333334
1902-03-15,Scotland,Wales,5,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.2,0.5,4.6,0.5,1.0,1.8333333333333333,0.0,1.7000000000000002,0.0,4.1,-0.8333333333333333
1902-03-22,Northern Ireland,England,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.6,1.3333333333333333,0.8,2.1666666666666665,4.0,1.1666666666666667,0.0,-0.7333333333333333,0.0,-1.3666666666666665,2.833333333333333
1902-05-03,England,Scotland,2,2,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,2.0,2.2,2.4,4.8,0.4,1.0,0.0,-0.20000000000000018,0.0,-2.4,-0.6
1902-07-20,Uruguay,Argentina,0,6,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1902-10-12,Austria,Hungary,5,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1903-02-14,England,Northern Ireland,4,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.6666666666666667,0.5,2.3333333333333335,0.6666666666666666,0.6666666666666666,3.5,0.0,1.1666666666666667,0.0,1.666666666666667,-2.8333333333333335
1903-03-02,England,Wales,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.8571428571428572,0.5,2.5714285714285716,0.5,0.5714285714285714,2.5,0.0,1.3571428571428572,0.0,2.0714285714285716,-1.9285714285714286
1903-03-09,Wales,Scotland,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.5,2.0,0.5,3.5,2.6666666666666665,1.5,0.0,-1.5,0.0,-3.0,1.1666666666666665
1903-03-21,Scotland,Northern Ireland,0,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,2.2,0.6,3.0,0.8,1.2,2.2,0.0,1.6,0.0,2.2,-1.0000000000000002
1903-03-28,Northern Ireland,Wales,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.2,0.0,1.2,0.4,2.0,2.2,0.0,1.2,0.0,0.7999999999999999,-0.20000000000000018
1903-04-04,England,Scotland,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,2.0,2.0,1.8,2.6,0.6,1.2,0.0,0.0,0.0,-0.8,-0.6
1903-04-05,Hungary,Czechoslovakia,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,-1.0,0.0,-1.0,4.0
1903-06-11,Hungary,Austria,3,2,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.5,3.0,1.0,5.0,3.0,0.0,0.0,-1.5,0.0,-4.0,3.0
1903-09-13,Argentina,Uruguay,2,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,3.0,0.0,6.0,-6.0
1903-10-11,Austria,Hungary,4,2,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.5,2.0,3.5,1.6666666666666667,1.5,2.6666666666666665,0.0,-0.5,0.0,1.8333333333333333,-1.1666666666666665
1904-02-29,Wales,England,2,2,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,0.0,1.6666666666666667,0.4,1.6666666666666667,2.0,0.8333333333333334,0.0,-1.6666666666666667,0.0,-1.2666666666666666,1.1666666666666665
1904-03-12,Northern Ireland,England,1,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.5,1.6666666666666667,1.0,2.0,1.25,1.1666666666666667,0.0,-0.16666666666666674,0.0,-1.0,0.08333333333333326
1904-03-12,Scotland,Wales,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,2.0,0.0,2.0,0.8,1.2,2.4,0.0,2.0,0.0,1.2,-1.2
1904-03-21,Wales,Northern Ireland,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.2,1.2,0.8,1.0,1.6,1.6,0.0,-1.0,0.0,-0.19999999999999996,0.0
1904-03-26,Northern Ireland,Scotland,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.8,1.4,1.2,1.2,1.4,1.2,0.0,0.40000000000000013,0.0,0.0,0.19999999999999996
1904-04-09,Scotland,England,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.3333333333333333,1.6666666666666667,1.1666666666666667,2.3333333333333335,1.1666666666666667,1.3333333333333333,0.0,-0.3333333333333335,0.0,-1.1666666666666667,-0.16666666666666652
1904-05-01,Belgium,France,3,3,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1904-06-02,Hungary,Austria,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.5,2.0,1.75,3.6666666666666665,3.0,1.6666666666666667,0.0,-0.5,0.0,-1.9166666666666665,1.3333333333333333
1904-10-09,Austria,Hungary,5,4,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.5,1.8,2.75,2.0,2.0,2.4,0.0,-0.30000000000000004,0.0,0.75,-0.3999999999999999
1905-02-12,France,Switzerland,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0
1905-02-25,England,Northern Ireland,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,2.0,1.8,1.8,1.4,1.2,0.8,0.0,0.19999999999999996,0.0,0.40000000000000013,0.3999999999999999
1905-03-06,Wales,Scotland,3,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.2,1.1666666666666667,0.6,0.8333333333333334,1.4,1.0,0.0,-0.9666666666666668,0.0,-0.2333333333333334,0.3999999999999999
1905-03-18,Scotland,Northern Ireland,4,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.6666666666666666,1.6666666666666667,0.8333333333333334,1.3333333333333333,1.5,0.8333333333333334,0.0,-1.0,0.0,-0.4999999999999999,0.6666666666666666
1905-03-27,England,Wales,3,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.4,0.8,1.6,1.2,1.2,1.4,0.0,0.5999999999999999,0.0,0.40000000000000013,-0.19999999999999996
1905-04-01,England,Scotland,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.6666666666666667,1.1666666666666667,1.8333333333333333,1.5,1.1666666666666667,1.1666666666666667,0.0,0.5,0.0,0.33333333333333326,0.0
1905-04-08,Northern Ireland,Wales,2,2,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,0.8,0.8,0.8,1.4,1.8,1.6,0.0,0.0,0.0,-0.5999999999999999,0.19999999999999996
1905-04-09,Hungary,Austria,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.5,1.5,3.0,2.75,2.75,3.0,0.0,0.0,0.0,0.25,-0.25
1905-04-17,Guernsey,Alderney,6,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1905-04-27,Jersey,Guernsey,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0,3.0,1.0,6.0,1.0,0.0,0.0,-2.0,0.0,-5.0,1.0
1905-04-30,Belgium,Netherlands,1,4,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,-1.0,0.0,2.0,2.0
1905-05-07,Belgium,France,7,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.0,2.0,2.0,2.0,3.5,1.5,0.0,-2.0,0.0,0.0,2.0
1905-05-14,Netherlands,Belgium,4,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,3.0,1.0,4.0,3.6666666666666665,1.0,2.3333333333333335,0.0,2.0,0.0,0.3333333333333335,-1.3333333333333335
1905-07-21,Guyana,Trinidad and Tobago,1,4,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1905-08-15,Argentina,Uruguay,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,0.0,3.0,2.0,3.0,3.0,2.0,0.0,-3.0,0.0,-1.0,1.0
1906-02-17,Northern Ireland,England,0,5,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.6666666666666666,2.1666666666666665,1.0,1.8333333333333333,1.8333333333333333,0.8333333333333334,0.0,-1.5,0.0,-0.8333333333333333,0.9999999999999999
1906-03-03,Scotland,Wales,0,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.6666666666666666,1.0,1.1666666666666667,1.4,1.1666666666666667,1.6,0.0,-0.33333333333333337,0.0,-0.23333333333333317,-0.43333333333333335
1906-03-17,Northern Ireland,Scotland,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,2.1666666666666665,1.3333333333333333,0.0,0.0,0.0,-0.16666666666666663,0.8333333333333333
1906-03-19,Wales,England,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.4,2.4,1.6,2.2,1.4,0.4,0.0,-1.0,0.0,-0.6000000000000001,0.9999999999999999
1906-03-29,Jersey,Guernsey,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.0,3.0,0.0,3.5,1.0,0.0,0.0,-3.0,0.0,-3.5,1.0
1906-04-01,Hungary,Czechoslovakia,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.0,1.0,2.3333333333333335,1.0,1.6666666666666667,1.0,0.0,0.0,0.0,1.3333333333333335,0.6666666666666667
1906-04-02,Wales,Northern Ireland,4,4,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.4,0.2,1.6,0.6,1.4,2.6,0.0,1.2,0.0,1.0,-1.2000000000000002
1906-04-02,Guernsey,Alderney,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,3.0,0.0,3.0,0.0,0.3333333333333333,6.0,0.0,3.0,0.0,3.0,-5.666666666666667
1906-04-07,Scotland,England,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,2.5,1.0,2.0,1.1666666666666667,0.3333333333333333,0.0,-1.5,0.0,-1.0,0.8333333333333335
1906-04-22,France,Belgium,0,5,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.3333333333333333,0.75,1.3333333333333333,2.75,3.3333333333333335,2.75,0.0,0.5833333333333333,0.0,-1.4166666666666667,0.5833333333333335
1906-04-29,Belgium,Netherlands,5,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.2,3.0,3.2,4.0,2.2,0.5,0.0,-1.8,0.0,-0.7999999999999998,1.7000000000000002
1906-05-13,Netherlands,Belgium,2,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,2.0,1.8,2.6666666666666665,3.6,2.0,1.6,0.0,0.19999999999999996,0.0,-0.9333333333333336,0.3999999999999999
1906-07-09,Argentina,South Africa,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,-1.0
1906-08-15,Uruguay,Argentina,0,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,-0.5
1906-10-07,Czechoslovakia,Hungary,4,4,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.0,0.0,1.0,1.6666666666666667,1.0,2.0,0.0,1.0,0.0,-0.6666666666666667,-1.0
1906-10-21,Argentina,Uruguay,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,0.5,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.6666666666666666,-0.6666666666666667
1906-11-04,Hungary,Austria,3,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.3333333333333333,1.0,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,-0.6666666666666667,0.0,1.6666666666666667,1.6666666666666667
1907-02-16,England,Northern Ireland,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0,0.3333333333333333,2.0,1.1666666666666667,0.6666666666666666,2.8333333333333335,0.0,1.6666666666666667,0.0,0.8333333333333333,-2.166666666666667
1907-02-23,Northern Ireland,Wales,2,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.2857142857142857,1.1666666666666667,1.0,2.0,2.5714285714285716,1.8333333333333333,0.0,-0.880952380952381,0.0,-1.0,0.7380952380952384
1907-03-04,Wales,Scotland,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.4285714285714286,1.5,2.142857142857143,1.3333333333333333,1.8571428571428572,1.1666666666666667,0.0,-0.0714285714285714,0.0,0.8095238095238095,0.6904761904761905
1907-03-16,Scotland,Northern Ireland,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.5,0.14285714285714285,1.1666666666666667,1.1428571428571428,0.8333333333333334,2.857142857142857,0.0,1.3571428571428572,0.0,0.023809523809523947,-2.0238095238095237
1907-03-18,England,Wales,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,2.5,1.4285714285714286,2.0,1.8571428571428572,0.5,1.7142857142857142,0.0,1.0714285714285714,0.0,0.1428571428571428,-1.2142857142857142
1907-03-21,Alderney,Jersey,1,2,1,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.0,0.0,0.0,0.5,3.5,1.5,0.0,0.0,0.0,-0.5,2.0
1907-04-04,Jersey,Guernsey,2,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0,3.0,1.0,2.5,1.3333333333333333,0.25,0.0,-2.0,0.0,-1.5,1.0833333333333333
1907-04-06,England,Scotland,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.8,1.8,1.8,1.2,0.6,0.8,0.0,0.0,0.0,0.6000000000000001,-0.20000000000000007
1907-04-07,Hungary,Czechoslovakia,5,2,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,0.5,2.0,2.5,1.5,2.5,0.0,0.5,0.0,-0.5,-1.0
1907-04-14,Belgium,Netherlands,1,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,2.0,1.5,3.5,2.5,1.6666666666666667,2.25,0.0,0.5,0.0,1.0,-0.5833333333333333
1907-04-21,Belgium,France,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.7142857142857142,0.0,3.142857142857143,0.0,1.8571428571428572,6.0,0.0,1.7142857142857142,0.0,3.142857142857143,-4.142857142857142
1907-05-05,Austria,Hungary,3,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.0,1.75,1.0,3.25,3.0,2.0,0.0,-1.75,0.0,-2.25,1.0
1907-05-09,Netherlands,Belgium,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.5,1.5,2.25,2.5,2.25,1.8333333333333333,0.0,0.0,0.0,-0.25,0.41666666666666674
1907-10-06,Czechoslovakia,Hungary,5,3,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.3333333333333333,1.4,2.3333333333333335,2.8,3.3333333333333335,2.2,0.0,-1.0666666666666667,0.0,-0.46666666666666634,1.1333333333333333
1907-11-03,Hungary,Austria,4,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.1666666666666667,1.5,2.8333333333333335,2.0,2.6666666666666665,2.0,0.0,-0.33333333333333326,0.0,0.8333333333333335,0.6666666666666665
1908-02-15,Northern Ireland,England,1,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.16666666666666666,1.5,1.0,1.6666666666666667,2.8333333333333335,0.6666666666666666,0.0,-1.3333333333333333,0.0,-0.6666666666666667,2.166666666666667
1908-03-07,Scotland,Wales,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0,1.4,1.4,1.8,0.6,1.6,0.0,0.6000000000000001,0.0,-0.40000000000000013,-1.0
1908-03-08,Switzerland,France,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0,1.5,1.0,1.0,1.0,3.0,0.0,-0.5,0.0,0.0,-2.0
1908-03-14,Northern Ireland,Scotland,0,5,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.16666666666666666,2.1666666666666665,1.1666666666666667,1.5,2.5,0.6666666666666666,0.0,-1.9999999999999998,0.0,-0.33333333333333326,1.8333333333333335
1908-03-16,Wales,England,1,7,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.1666666666666667,1.5,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.8333333333333334,0.0,-0.33333333333333326,0.0,0.3333333333333335,0.8333333333333334
1908-03-29,Belgium,Netherlands,1,4,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,2.0,0.75,2.8333333333333335,1.5,1.3333333333333333,2.75,0.0,1.25,0.0,1.3333333333333335,-1.4166666666666667
1908-04-02,Guernsey,Alderney,3,0,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0
1908-04-04,Scotland,England,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,2.1666666666666665,1.5,2.1666666666666665,2.3333333333333335,0.6666666666666666,1.0,0.0,0.6666666666666665,0.0,-0.16666666666666696,-0.33333333333333337
1908-04-05,Hungary,Czechoslovakia,5,2,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.6666666666666667,1.0,3.3333333333333335,3.6666666666666665,2.6666666666666665,4.0,0.0,0.6666666666666667,0.0,-0.33333333333333304,-1.3333333333333335
1908-04-05,Switzerland,Germany,5,3,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,0.0,1.0
1908-04-09,Guernsey,Jersey,0,4,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,3.0,1.5,3.0,2.0,1.0,2.0,0.0,1.5,0.0,1.0,-1.0
1908-04-11,Wales,Northern Ireland,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.4,0.0,1.4,0.6,2.4,3.0,0.0,1.4,0.0,0.7999999999999999,-0.6000000000000001
1908-04-12,France,Belgium,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,2.0,1.7142857142857142,1.3333333333333333,2.5714285714285716,2.3333333333333335,1.7142857142857142,0.0,0.2857142857142858,0.0,-1.2380952380952384,0.6190476190476193
1908-04-26,Netherlands,Belgium,3,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.2,1.7142857142857142,2.0,2.142857142857143,2.4,1.8571428571428572,0.0,-0.5142857142857142,0.0,-0.1428571428571428,0.5428571428571427
1908-05-03,Austria,Hungary,4,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,1.8571428571428572,1.6666666666666667,3.5714285714285716,2.6666666666666665,2.5714285714285716,0.0,-0.8571428571428572,0.0,-1.9047619047619049,0.0952380952380949
1908-05-10,Netherlands,France,4,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.8,2.0,2.6,1.6666666666666667,1.6,1.3333333333333333,0.0,-0.19999999999999996,0.0,0.9333333333333333,0.26666666666666683
1908-06-06,Austria,England,1,6,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.5,1.6666666666666667,2.25,2.3333333333333335,2.0,0.8333333333333334,0.0,-0.16666666666666674,0.0,-0.08333333333333348,1.1666666666666665
1908-06-07,Austria,Germany,3,2,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.2,0.0,2.0,3.0,2.8,5.0,0.0,1.2,0.0,-1.0,-2.2
1908-06-08,Austria,England,1,11,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.5,1.8571428571428572,2.1666666666666665,2.857142857142857,2.6666666666666665,0.8571428571428571,0.0,-0.3571428571428572,0.0,-0.6904761904761907,1.8095238095238093
1908-06-10,Hungary,England,0,7,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.625,2.0,3.125,3.875,2.75,0.875,0.0,-0.375,0.0,-0.75,1.875
1908-06-13,Czechoslovakia,England,0,4,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.75,2.111111111111111,3.25,4.222222222222222,4.25,0.7777777777777778,0.0,-1.3611111111111112,0.0,-0.9722222222222223,3.4722222222222223
1908-07-12,Sweden,Norway,11,3,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1908-08-15,Uruguay,Argentina,2,2,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,-3.0,0.0,-1.0,1.0
1908-09-13,Argentina,Uruguay,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0,0.0,2.0,1.5,1.5,2.0,0.0,2.0,0.0,0.5,-0.5
1908-10-04,Argentina,Uruguay,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,2.3333333333333335,0.0,2.0,1.3333333333333333,1.3333333333333333,2.0,0.0,2.3333333333333335,0.0,0.6666666666666667,-0.6666666666666667
1908-10-22,France,Denmark,1,17,1,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.5,1.0,1.5,1.0,2.0,1.0,0.0,0.5,0.0,0.5,1.0
1908-10-23,Netherlands,Sweden,2,0,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.4,3.0,3.0,11.0,1.2,3.0,0.0,-0.6000000000000001,0.0,-8.0,-1.8
1908-10-25,Netherlands,Sweden,5,3,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.5,1.5,2.8333333333333335,5.5,1.0,2.5,0.0,1.0,0.0,-2.6666666666666665,-1.5
